fetures,p-val
MSTRG.58535_ENST00000438146.7,0.04103596798977221
MSTRG.26404_MSTRG.26404.50,0.16045039113497017
MSTRG.39700_ENST00000355423.7,0.07057196399228757
MSTRG.1058_ENST00000294489.10,0.02481395165950646
MSTRG.80361_ENST00000615423.1,0.9410572313719278
MSTRG.5614_ENST00000638901.1,0.055503188034126495
MSTRG.59787_ENST00000383791.8,0.05371550036333658
MSTRG.39774_MSTRG.39774.1,0.9083692701774265
MSTRG.36294_MSTRG.36294.6,0.9684622690825193
MSTRG.13394_ENST00000361518.10,0.10302105185330165
MSTRG.78077_ENST00000318471.5,0.8474368406567299
MSTRG.15730_MSTRG.15730.1,0.0035336485134247475
MSTRG.33232_ENST00000261388.7,0.5749752242098066
MSTRG.74460_MSTRG.74460.1,0.4375164900188896
MSTRG.22135_MSTRG.22135.2,0.18919000224009086
MSTRG.17614_MSTRG.17614.1,0.5310357898714118
MSTRG.65587_ENST00000515612.1,0.2006893253207886
MSTRG.15800_ENST00000537918.1,0.01893241749526173
MSTRG.86816_MSTRG.86816.7,0.2121544410352071
MSTRG.3066_MSTRG.3066.1,0.09645036734894473
MSTRG.18960_MSTRG.18960.26,0.019467065210841624
MSTRG.40489_ENST00000546007.6,0.7880675662822172
MSTRG.13957_MSTRG.13957.1,0.07583759527824979
MSTRG.4687_ENST00000483994.1,0.0007435859405239648
MSTRG.38322_MSTRG.38322.2,0.9302335805161281
MSTRG.12877_ENST00000469758.5,0.9794814713341592
MSTRG.20521_ENST00000660808.1,0.5169643834755295
MSTRG.64729_MSTRG.64729.1,0.8809274399179231
MSTRG.39536_ENST00000542342.6,0.5993244327613318
MSTRG.37866_ENST00000646401.1,0.22204194108164424
MSTRG.38421_ENST00000290216.14,0.06720146845317294
MSTRG.94199_MSTRG.94199.3,0.03939975109079577
MSTRG.8534_ENST00000477206.5,0.00023568440458577558
MSTRG.27942_ENST00000535815.5,0.2400982326117379
MSTRG.18816_MSTRG.18816.3,0.1660708723269782
MSTRG.20320_ENST00000603864.5,0.49173439357294024
MSTRG.39701_MSTRG.39701.1,0.4432209692447543
MSTRG.39405_ENST00000589228.5,0.608570975948443
MSTRG.43136_MSTRG.43136.15,0.09084638137494336
MSTRG.26080_ENST00000382554.4,0.053258293607697835
MSTRG.91834_ENST00000298537.11,0.00585542265560452
MSTRG.65929_ENST00000263925.8,0.41772631881290234
MSTRG.53454_ENST00000622179.4,0.16243830405609405
MSTRG.36184_MSTRG.36184.1,0.6460731684133989
MSTRG.25981_ENST00000319074.6,0.8179687790740953
MSTRG.20192_ENST00000549441.7,0.1024748447082142
MSTRG.27681_ENST00000557431.5,0.6079818419198966
MSTRG.43179_MSTRG.43179.1,0.17893306550440263
MSTRG.37368_ENST00000394673.6,0.26483884523231355
MSTRG.57370_ENST00000481861.1,0.11934705462489463
MSTRG.7585_MSTRG.7585.23,0.8693249518651862
MSTRG.54550_ENST00000374104.7,0.22142565116628407
MSTRG.30211_MSTRG.30211.3,0.01369297413398719
MSTRG.36148_ENST00000356683.6,0.9766357714976777
MSTRG.42325_MSTRG.42325.55,0.2757132946772068
MSTRG.41444_ENST00000285039.12,0.8583270347847529
MSTRG.59819_MSTRG.59819.1,1.2122941161509235e-06
MSTRG.59653_ENST00000430365.7,0.12050255847908858
MSTRG.20650_MSTRG.20650.4,0.47285379326984756
MSTRG.16066_MSTRG.16066.32,0.2821777716629429
MSTRG.45872_ENST00000302937.8,0.016815571283583762
MSTRG.16189_MSTRG.16189.5,0.7266716850731992
MSTRG.58382_ENST00000493034.1,0.5156885804919966
MSTRG.61114_MSTRG.61114.5,0.18908263887027765
MSTRG.60825_ENST00000357955.6,0.014343425741675112
MSTRG.6257_MSTRG.6257.22,0.03876050517640041
MSTRG.15939_MSTRG.15939.5,0.7097501317618589
MSTRG.39700_ENST00000580322.5,0.989415479343336
MSTRG.42286_MSTRG.42286.6,0.7610265273456467
MSTRG.11700_MSTRG.11700.15,0.9209440245545245
MSTRG.6049_MSTRG.6049.1,4.436071229428515e-08
MSTRG.81958_MSTRG.81958.46,0.5356986563936879
MSTRG.10369_MSTRG.10369.1,3.297218162602038e-05
MSTRG.3498_ENST00000370986.9,2.1571294653681768e-05
MSTRG.47037_ENST00000606999.5,0.2619344136740682
MSTRG.56724_ENST00000420455.5,0.27469929131749476
MSTRG.70404_ENST00000506765.1,0.059442753857951204
MSTRG.88087_MSTRG.88087.43,0.542854309272321
MSTRG.60602_MSTRG.60602.4,0.6242037948973901
MSTRG.6298_MSTRG.6298.21,0.5664311655298817
MSTRG.75537_MSTRG.75537.29,0.9474110561613261
MSTRG.15060_MSTRG.15060.1,0.05951764617647044
MSTRG.71011_MSTRG.71011.2,0.5283368045986265
MSTRG.5862_ENST00000428024.3,0.7192208437873165
MSTRG.72975_MSTRG.72975.6,0.702748614500232
MSTRG.50036_ENST00000295321.9,0.10789410880614744
MSTRG.36182_ENST00000580888.5,0.2914626485871209
MSTRG.2618_MSTRG.2618.18,0.789356161058671
MSTRG.93266_ENST00000473931.1,0.001118810420394901
MSTRG.7592_ENST00000475035.5,0.15761119915515043
MSTRG.15434_MSTRG.15434.4,0.35058846784841113
MSTRG.38034_ENST00000264657.9,0.07059791932469704
MSTRG.70794_MSTRG.70794.2,0.5403530306712003
MSTRG.82148_ENST00000292538.9,0.00429005650710545
MSTRG.21805_ENST00000553151.5,0.100083162332739
MSTRG.70730_MSTRG.70730.2,0.4099566543831733
MSTRG.66373_ENST00000358602.9,0.7502894418629077
MSTRG.75473_MSTRG.75473.6,0.08235788867653554
MSTRG.91881_ENST00000492540.5,0.7671931959467908
MSTRG.55840_MSTRG.55840.10,0.24446207253446436
MSTRG.89175_MSTRG.89175.3,0.6351048508587602
MSTRG.72732_MSTRG.72732.108,0.046213479619725634
MSTRG.2643_ENST00000495421.1,0.09975702744417127
MSTRG.93179_MSTRG.93179.1,0.1742980766977463
MSTRG.55484_ENST00000371219.2,0.4291367914384334
MSTRG.75376_MSTRG.75376.44,0.023922347813081897
MSTRG.1535_ENST00000617979.5,0.607713683857136
MSTRG.19019_ENST00000541507.5,0.07902950130597083
MSTRG.50189_ENST00000462321.1,0.14262579011184837
MSTRG.20763_ENST00000553474.5,0.04177729241205425
MSTRG.60282_MSTRG.60282.3,0.6743825390897057
MSTRG.20789_MSTRG.20789.3,0.03792175224895702
MSTRG.5541_MSTRG.5541.5,0.5134161440345465
MSTRG.33779_ENST00000448516.6,0.25291420724336444
MSTRG.85236_ENST00000328195.8,0.05354723080955086
MSTRG.93915_ENST00000373335.4,0.2563521023348143
MSTRG.47265_MSTRG.47265.1,0.1555337208301277
MSTRG.5446_ENST00000369168.4,1.9390381304768176e-07
MSTRG.10962_ENST00000331173.6,0.902704924720032
MSTRG.81234_MSTRG.81234.1,0.002166995204433674
MSTRG.75318_ENST00000399082.7,0.04940092560820919
MSTRG.26081_MSTRG.26081.1,0.025014339087852194
MSTRG.29127_ENST00000650110.1,0.16482110485168638
MSTRG.33683_MSTRG.33683.6,0.011319326864002539
MSTRG.36025_ENST00000206020.8,0.1835850338351821
MSTRG.87214_ENST00000407775.7,0.0009019298078131946
MSTRG.38322_MSTRG.38322.7,0.6088324059628885
MSTRG.57251_MSTRG.57251.1,0.05625775178518449
MSTRG.93905_ENST00000395603.7,0.8199991644228304
MSTRG.32109_ENST00000335968.8,0.08190988422471146
MSTRG.32368_ENST00000301724.14,0.3600403186210508
MSTRG.75467_ENST00000606496.1,0.6306819717421577
MSTRG.81254_MSTRG.81254.5,0.13348659777830355
MSTRG.43236_ENST00000254337.10,0.12265957953658106
MSTRG.15860_MSTRG.15860.17,0.34376804261406013
MSTRG.16771_MSTRG.16771.2,0.1248136900100728
MSTRG.17994_ENST00000392859.7,0.4319860342730273
MSTRG.58330_MSTRG.58330.3,0.604579840733146
MSTRG.45991_MSTRG.45991.2,0.9612295495489066
MSTRG.79411_MSTRG.79411.10,0.023950580685853998
MSTRG.20765_MSTRG.20765.1,0.07108333045108152
MSTRG.44791_ENST00000595018.5,0.14993887678783901
MSTRG.91223_ENST00000259477.6,0.015787464350489052
MSTRG.1082_ENST00000376008.3,0.06446439578267021
MSTRG.74310_MSTRG.74310.2,0.11424834175970686
MSTRG.47021_ENST00000447619.5,0.7245427247712671
MSTRG.16084_MSTRG.16084.14,0.06737984167823276
MSTRG.23807_ENST00000343307.5,0.8593793685088318
MSTRG.15668_MSTRG.15668.2,0.6468167948863304
MSTRG.44767_ENST00000600518.2,0.20073232675597172
MSTRG.28280_MSTRG.28280.10,0.35849205578517584
MSTRG.12832_ENST00000588224.1,4.860836776507868e-05
MSTRG.64702_ENST00000302787.3,0.03673407344766348
MSTRG.13040_MSTRG.13040.1,0.00011048839251055722
MSTRG.13127_ENST00000368842.10,0.3318233071018737
MSTRG.94734_ENST00000644802.1,0.9793441884168608
MSTRG.72695_ENST00000230771.9,0.9656945130884157
MSTRG.52351_MSTRG.52351.4,0.2070169125128538
MSTRG.89969_MSTRG.89969.5,0.16571864856216106
MSTRG.40597_MSTRG.40597.1,0.8190937411815334
MSTRG.5494_MSTRG.5494.49,0.4491971564604854
MSTRG.35836_MSTRG.35836.2,0.05704872851675123
MSTRG.54526_ENST00000374385.10,0.06286170752212358
MSTRG.1265_MSTRG.1265.1,0.0020676123965577687
MSTRG.55910_ENST00000617716.4,0.2514376715000261
MSTRG.79344_ENST00000344417.10,0.9299778407984334
MSTRG.5817_MSTRG.5817.1,0.7891676315463901
MSTRG.44692_ENST00000598417.5,0.5047405846559669
MSTRG.35891_MSTRG.35891.11,0.26778104128941105
MSTRG.39184_ENST00000577395.5,0.7931644963881366
MSTRG.5782_MSTRG.5782.9,0.014683561689703112
MSTRG.70451_ENST00000506750.5,0.20733876267158594
MSTRG.46480_MSTRG.46480.6,0.13155097265793553
MSTRG.57070_MSTRG.57070.10,0.06479601514696724
MSTRG.50057_MSTRG.50057.9,0.3478217000599365
MSTRG.91335_MSTRG.91335.20,0.04141723963551795
MSTRG.2098_MSTRG.2098.3,0.17356385224011234
MSTRG.38534_ENST00000419140.6,0.5934692567735742
MSTRG.62593_MSTRG.62593.1,0.5337187816947644
MSTRG.42258_ENST00000469144.5,2.424786373667015e-06
MSTRG.26014_ENST00000397120.8,0.89610702433501
MSTRG.19933_ENST00000345127.9,0.0018236031343508469
MSTRG.50152_ENST00000409031.5,0.9837105726916404
MSTRG.34623_ENST00000317147.10,0.8833842576511557
MSTRG.39062_ENST00000240328.4,0.10450550613589261
MSTRG.14364_MSTRG.14364.3,0.013906957442855524
MSTRG.37144_ENST00000581407.5,0.6904328828188766
MSTRG.45316_ENST00000641098.1,0.1159933875152774
MSTRG.6955_MSTRG.6955.1,0.12956984409591296
MSTRG.28280_MSTRG.28280.30,0.33798589018571357
MSTRG.79611_ENST00000400331.10,0.9187147221288487
MSTRG.95427_ENST00000462691.5,0.2680071460466425
MSTRG.93754_ENST00000463445.1,0.09601252456537294
MSTRG.6872_MSTRG.6872.2,0.457062010447183
MSTRG.92322_ENST00000380523.8,0.5220155825404854
MSTRG.90396_ENST00000375249.5,0.007270473576524004
MSTRG.705_ENST00000377732.5,0.07043230200254286
MSTRG.9727_ENST00000281141.9,0.38009603652122215
MSTRG.46980_ENST00000380649.8,0.7755755365810305
MSTRG.2290_ENST00000640233.1,0.7774498089722289
MSTRG.2767_ENST00000472710.2,0.9837946332708143
MSTRG.21031_ENST00000542724.5,0.5268721339326662
MSTRG.13467_MSTRG.13467.2,0.6079788717535812
MSTRG.13677_ENST00000380996.9,0.0033035838908886915
MSTRG.23927_ENST00000438666.7,0.14329506705818362
MSTRG.2069_MSTRG.2069.6,0.004300409302476171
MSTRG.32560_MSTRG.32560.24,0.6948197475015008
MSTRG.53425_ENST00000381724.7,0.35803156747478104
MSTRG.37813_MSTRG.37813.1,0.5324395231804419
MSTRG.9067_ENST00000366541.8,0.8323978232137459
MSTRG.73112_ENST00000522145.5,0.11627271637860682
MSTRG.8534_MSTRG.8534.6,0.020508001881360715
MSTRG.72304_MSTRG.72304.2,0.0025304338304797517
MSTRG.44234_MSTRG.44234.2,0.2716960250079213
MSTRG.20702_MSTRG.20702.9,0.0018329282239097
MSTRG.50036_MSTRG.50036.7,0.7908151624708615
MSTRG.84628_MSTRG.84628.1,0.257609750423661
MSTRG.26267_ENST00000554243.1,0.008735451194449653
MSTRG.33361_ENST00000570319.5,0.21460610602916225
MSTRG.3673_ENST00000370801.8,0.4459379735681571
MSTRG.16676_MSTRG.16676.9,0.0745135625448567
MSTRG.13551_MSTRG.13551.3,0.43938447997021113
MSTRG.75266_ENST00000461483.5,0.25154715340350386
MSTRG.43335_MSTRG.43335.7,0.00023098145891794372
MSTRG.49004_MSTRG.49004.7,0.0009239224969663041
MSTRG.65581_ENST00000358869.5,0.4705973681798781
MSTRG.48428_MSTRG.48428.19,0.7627316008272229
MSTRG.56423_MSTRG.56423.1,0.7932586304427872
MSTRG.31026_ENST00000567435.5,0.9346428333174333
MSTRG.7746_MSTRG.7746.6,0.1403210159638041
MSTRG.11288_ENST00000359655.9,0.10397788631242547
MSTRG.8496_ENST00000366759.8,0.015960295295165114
MSTRG.86845_ENST00000342697.5,0.4280371870249453
MSTRG.72301_ENST00000360568.7,0.016972727555510977
MSTRG.5543_ENST00000540998.5,0.24297099362141772
MSTRG.80338_MSTRG.80338.8,0.04226092071885667
MSTRG.82633_ENST00000412584.6,0.8882041315552053
MSTRG.91365_MSTRG.91365.1,0.7408970995385511
MSTRG.60514_ENST00000418611.5,0.5207617450866049
MSTRG.87476_MSTRG.87476.1,0.009985475960500997
MSTRG.30784_ENST00000310673.4,0.03325946461491128
MSTRG.53523_MSTRG.53523.12,0.0037775181596715088
MSTRG.27248_ENST00000555925.5,0.6485140673562626
MSTRG.84885_ENST00000518379.5,0.001259638331133754
MSTRG.44193_MSTRG.44193.1,0.2934205408472449
MSTRG.61094_MSTRG.61094.1,0.053561378847232145
MSTRG.14103_MSTRG.14103.9,0.7692027503478318
MSTRG.38047_MSTRG.38047.2,0.044373482515741074
MSTRG.42451_MSTRG.42451.21,4.839471613538138e-09
MSTRG.20914_ENST00000484568.1,0.17214580808557617
MSTRG.65596_MSTRG.65596.7,0.2233871591000085
MSTRG.20250_ENST00000394963.9,0.4358049449963146
MSTRG.3718_ENST00000476876.5,0.0024238396120836304
MSTRG.51976_ENST00000374580.10,0.06104494570383799
MSTRG.31035_ENST00000569063.5,0.7861156527476056
MSTRG.74311_ENST00000379608.8,0.15523023500395616
MSTRG.42130_MSTRG.42130.2,0.6380956026279143
MSTRG.56926_ENST00000380900.2,0.034117950599433976
MSTRG.50007_ENST00000393040.7,0.10676218006222801
MSTRG.1254_MSTRG.1254.7,0.5752511697429326
MSTRG.3811_ENST00000370685.7,0.8138616559726708
MSTRG.12935_ENST00000489822.5,0.7700495333738757
MSTRG.93812_ENST00000429829.6,0.22348834266675646
MSTRG.32132_ENST00000354296.9,0.19161344921042694
MSTRG.68060_MSTRG.68060.5,0.14657527355051833
MSTRG.88469_ENST00000470205.2,0.13220561767350883
MSTRG.49100_ENST00000272610.3,0.46296640897215635
MSTRG.5858_MSTRG.5858.26,0.05297146449184782
MSTRG.6170_ENST00000314485.12,0.11995381068328988
MSTRG.42514_ENST00000221847.6,0.004663409594626633
MSTRG.75041_MSTRG.75041.1,0.5240079864644179
MSTRG.88120_MSTRG.88120.33,0.7819139158617714
MSTRG.7463_MSTRG.7463.75,0.823464012862381
MSTRG.45065_ENST00000591597.5,0.0447704528896653
MSTRG.38034_ENST00000588969.5,0.9922468498435585
MSTRG.5740_MSTRG.5740.26,0.17227560932726776
MSTRG.20007_MSTRG.20007.3,0.9966912877024193
MSTRG.12020_ENST00000371627.5,0.834525838115543
MSTRG.68347_ENST00000536354.3,2.6946547994145845e-08
MSTRG.81254_ENST00000055077.8,0.6933035168427908
MSTRG.14255_MSTRG.14255.22,0.768786344904649
MSTRG.37160_ENST00000332830.9,0.1566749837448466
MSTRG.88656_ENST00000434457.6,0.7343158293399692
MSTRG.95612_MSTRG.95612.1,0.012095602877503147
MSTRG.2479_MSTRG.2479.4,0.09171472816764956
MSTRG.55110_ENST00000482556.5,0.561197704649313
MSTRG.18833_ENST00000229238.5,0.0697808571664838
MSTRG.74120_ENST00000404155.1,0.03683377890740791
MSTRG.5908_MSTRG.5908.1,0.03045668045491484
MSTRG.5517_MSTRG.5517.88,0.07919341663796184
MSTRG.65315_MSTRG.65315.1,0.4921722649954532
MSTRG.66693_ENST00000448323.5,0.00362317881949354
MSTRG.12727_ENST00000629706.2,0.024446039522587847
MSTRG.89571_MSTRG.89571.1,0.8023082214547614
MSTRG.11537_MSTRG.11537.45,0.6302240824512793
MSTRG.73358_ENST00000520449.1,0.5826333672326302
MSTRG.44413_ENST00000443387.2,0.9572108085849035
MSTRG.49419_ENST00000409501.7,0.5991827653877395
MSTRG.65687_ENST00000503431.5,0.8648121865060645
MSTRG.42278_MSTRG.42278.3,0.004299785923953823
MSTRG.60262_ENST00000207870.8,0.31585063792025225
MSTRG.2767_ENST00000617190.4,0.07329664605193495
MSTRG.2618_MSTRG.2618.26,0.1353508244421941
MSTRG.67149_MSTRG.67149.7,0.5916467406709882
MSTRG.18938_MSTRG.18938.34,0.060108167822617714
MSTRG.49395_MSTRG.49395.11,0.034152045743892835
MSTRG.58371_ENST00000333137.11,0.07683433756887832
MSTRG.72581_MSTRG.72581.14,0.030392793437892477
MSTRG.79086_MSTRG.79086.1,3.256497896747191e-06
MSTRG.31053_MSTRG.31053.6,0.10994727860579684
MSTRG.80547_ENST00000395542.6,0.04314539114049737
MSTRG.73244_MSTRG.73244.3,0.14095957443421342
MSTRG.61117_ENST00000404589.8,0.5957208624977861
MSTRG.44878_MSTRG.44878.4,0.5023876055797664
MSTRG.35740_ENST00000329099.4,2.3124426266015033e-05
MSTRG.86816_MSTRG.86816.21,0.34853778258630574
MSTRG.80150_ENST00000436911.6,0.0528418710335472
MSTRG.41599_MSTRG.41599.4,0.011498762682589644
MSTRG.40160_ENST00000392341.5,0.020079866617792826
MSTRG.83392_MSTRG.83392.3,0.7095055895113669
MSTRG.40171_ENST00000312648.8,0.0012694586651937224
MSTRG.1071_ENST00000400797.3,0.3818515393680306
MSTRG.38404_MSTRG.38404.34,0.508027172408346
MSTRG.40108_ENST00000472244.5,0.604249555415556
MSTRG.21299_ENST00000519948.4,0.18289713192343254
MSTRG.25734_ENST00000336811.10,0.007329390119788845
MSTRG.5861_ENST00000481771.5,0.0006398527986619125
MSTRG.38895_MSTRG.38895.3,0.14007445403767763
MSTRG.36347_MSTRG.36347.8,0.4533505325035614
MSTRG.54359_ENST00000217315.9,0.003996021392316122
MSTRG.27593_MSTRG.27593.29,0.207263257542821
MSTRG.4728_ENST00000357443.2,0.8497727143285416
MSTRG.88272_MSTRG.88272.19,0.1369967233869789
MSTRG.2442_ENST00000372805.7,0.7111871888778414
MSTRG.39670_ENST00000579298.5,0.08518608439066709
MSTRG.78395_ENST00000543571.6,0.13202909004128546
MSTRG.18833_ENST00000543959.5,3.1001894399436624e-05
MSTRG.24284_ENST00000492622.6,0.0021670139374988487
MSTRG.82011_ENST00000453269.7,0.392887460629722
MSTRG.34553_ENST00000562023.5,0.9019276537915307
MSTRG.88182_MSTRG.88182.10,0.14140318094415785
MSTRG.70909_ENST00000509358.6,0.5897367115208576
MSTRG.77371_ENST00000275080.11,0.0016645751230594103
MSTRG.941_ENST00000376762.8,0.09015698864240719
MSTRG.61774_ENST00000498274.5,0.11236184298283795
MSTRG.60710_MSTRG.60710.14,0.5751646923460282
MSTRG.93126_MSTRG.93126.1,0.4819568428559273
MSTRG.84931_MSTRG.84931.1,1.7125218963267363e-07
MSTRG.20789_MSTRG.20789.2,0.0013661411518141081
MSTRG.49854_ENST00000311521.8,0.9909039719532144
MSTRG.6195_ENST00000438008.5,0.6297857100013078
MSTRG.12456_ENST00000661543.1,0.43691007371736645
MSTRG.6868_ENST00000263733.5,0.1861875561303204
MSTRG.34789_ENST00000393997.8,0.28613202109596403
MSTRG.67539_ENST00000515017.5,0.0339466815060797
MSTRG.35435_ENST00000393243.5,0.003763384952770612
MSTRG.31997_MSTRG.31997.1,0.6877006756026551
MSTRG.73802_ENST00000313386.9,0.40909896663700196
MSTRG.51635_ENST00000281416.11,0.11845570713106161
MSTRG.3934_MSTRG.3934.1,0.38717451951484905
MSTRG.14957_MSTRG.14957.7,0.029535300154767765
MSTRG.59993_MSTRG.59993.7,0.8186637570341799
MSTRG.90915_MSTRG.90915.1,0.0010035600732345928
MSTRG.58911_ENST00000306149.12,3.176724718629162e-10
MSTRG.75227_MSTRG.75227.40,0.2722031384333313
MSTRG.13893_ENST00000454828.5,0.08192969255403805
MSTRG.30751_ENST00000178640.10,0.0814854950579317
MSTRG.53900_ENST00000278780.7,0.1182421884812237
MSTRG.85267_ENST00000317025.13,0.5814829003010606
MSTRG.81350_MSTRG.81350.1,0.09341060379154538
MSTRG.12238_ENST00000466895.5,0.27225011317515346
MSTRG.93358_ENST00000322213.8,0.12603690720290844
MSTRG.79911_ENST00000496846.1,0.08157900721210413
MSTRG.94260_ENST00000471229.7,0.12930399826660366
MSTRG.47386_ENST00000409566.1,0.022618332643340573
MSTRG.49060_ENST00000357485.8,0.01480762170532246
MSTRG.6733_ENST00000412059.5,0.9374297051041349
MSTRG.54389_MSTRG.54389.13,0.7042146994540278
MSTRG.2707_ENST00000494399.5,0.027572476827061525
MSTRG.45895_ENST00000291759.5,2.2019789836468344e-05
MSTRG.42358_MSTRG.42358.59,0.09282986107060248
MSTRG.16780_MSTRG.16780.1,0.1791441309975444
MSTRG.18883_ENST00000540667.5,0.6015218086307161
MSTRG.24157_ENST00000261489.6,2.3427806343072566e-06
MSTRG.38226_MSTRG.38226.8,0.4350738906267083
MSTRG.37882_ENST00000301665.8,0.14169909594060387
MSTRG.57643_MSTRG.57643.5,0.8465261110888082
MSTRG.64717_ENST00000423729.2,0.3980747579949193
MSTRG.92409_ENST00000380084.8,0.2842476164292791
MSTRG.466_MSTRG.466.1,0.021702427248577617
MSTRG.47308_ENST00000405912.8,0.050014975358398495
MSTRG.8526_ENST00000366731.9,0.3770600210573801
MSTRG.62793_ENST00000471595.5,0.20924133147580776
MSTRG.23952_MSTRG.23952.2,0.9791455721915301
MSTRG.12381_ENST00000370220.1,0.14434630439047028
MSTRG.86899_ENST00000220763.10,0.0018471518145086036
MSTRG.31530_MSTRG.31530.12,0.9163513231588186
MSTRG.48344_ENST00000272433.6,0.15341498115388252
MSTRG.3811_ENST00000610457.1,0.4037641530666055
MSTRG.94039_ENST00000357749.7,0.42551088554185135
MSTRG.48634_MSTRG.48634.5,0.8293996020166347
MSTRG.95047_MSTRG.95047.2,0.26460156211522023
MSTRG.59381_ENST00000395701.7,0.0844840950261611
MSTRG.69651_MSTRG.69651.1,0.289660426795622
MSTRG.37368_ENST00000394670.8,0.845328394423074
MSTRG.42236_MSTRG.42236.7,0.19819929957145435
MSTRG.64028_ENST00000310118.9,0.0011156949859782498
MSTRG.36056_ENST00000327154.10,0.19195188224528426
MSTRG.75148_MSTRG.75148.12,0.02659546200180711
MSTRG.15703_MSTRG.15703.19,0.4249357802391911
MSTRG.73781_ENST00000029410.10,0.27252941915611173
MSTRG.79197_ENST00000469750.5,0.49411744124893553
MSTRG.26058_ENST00000561415.1,2.366455680069121e-06
MSTRG.94346_ENST00000372674.5,0.8780938139830864
MSTRG.5016_MSTRG.5016.4,0.43356598836301385
MSTRG.70848_ENST00000514522.2,0.70399900217229
MSTRG.32677_MSTRG.32677.13,0.7189091701638477
MSTRG.1962_MSTRG.1962.2,0.28320944128569003
MSTRG.93471_MSTRG.93471.1,0.46236478764620215
MSTRG.52355_ENST00000491306.6,0.5806597915643256
MSTRG.45454_MSTRG.45454.42,0.5009517208904418
MSTRG.25996_ENST00000397276.6,0.05623176154578852
MSTRG.39721_MSTRG.39721.3,0.7960818510078312
MSTRG.50884_MSTRG.50884.15,0.2260560127468182
MSTRG.4197_MSTRG.4197.16,0.6268434606761677
MSTRG.15074_ENST00000530326.5,0.48966840418066626
MSTRG.27462_MSTRG.27462.24,0.013146403240394263
MSTRG.91459_MSTRG.91459.2,0.0068945832015335174
MSTRG.53405_MSTRG.53405.3,0.1428899354663039
MSTRG.42807_MSTRG.42807.21,0.12229033538069677
MSTRG.35053_MSTRG.35053.11,0.8314853928826118
MSTRG.20323_ENST00000549732.6,0.6754972715743691
MSTRG.73350_MSTRG.73350.15,0.8706352962901965
MSTRG.43646_ENST00000247003.9,0.09955315915392549
MSTRG.43614_ENST00000578963.5,0.3083493109911632
MSTRG.70289_ENST00000361115.4,0.019295222202365587
MSTRG.13953_MSTRG.13953.1,0.0018279743442355897
MSTRG.19329_ENST00000539131.1,0.8635694287397001
MSTRG.81386_ENST00000424818.5,0.9219997529483842
MSTRG.84510_ENST00000262101.10,0.44850665433940773
MSTRG.16559_ENST00000355693.5,0.0031843242012566833
MSTRG.27504_ENST00000394009.5,0.011430406372018425
MSTRG.45385_ENST00000544278.2,0.06691418838062577
MSTRG.6102_MSTRG.6102.18,0.0028824827416239385
MSTRG.80698_MSTRG.80698.1,0.01303296016055108
MSTRG.18818_MSTRG.18818.44,0.17896999155528792
