transcripts,p-val
MSTRG.8534_ENST00000477206.5,0.09933298799150428
MSTRG.27942_ENST00000535815.5,0.9693290672707953
MSTRG.18816_MSTRG.18816.3,0.7097431291274183
MSTRG.20320_ENST00000603864.5,0.063653282647077
MSTRG.39701_MSTRG.39701.1,0.21295952997408027
MSTRG.39405_ENST00000589228.5,0.6157295522364977
MSTRG.43136_MSTRG.43136.15,0.3996445455588793
MSTRG.26080_ENST00000382554.4,0.8163083872642287
MSTRG.91834_ENST00000298537.11,0.014490634445427968
MSTRG.65929_ENST00000263925.8,0.3748217947106025
MSTRG.53454_ENST00000622179.4,0.8301736096171863
MSTRG.36184_MSTRG.36184.1,0.16112086950529642
MSTRG.25981_ENST00000319074.6,0.16865133706120417
MSTRG.20192_ENST00000549441.7,0.6711138241060859
MSTRG.27681_ENST00000557431.5,0.827197233206001
MSTRG.43179_MSTRG.43179.1,0.1721454374971044
MSTRG.37368_ENST00000394673.6,0.857458347895374
MSTRG.57370_ENST00000481861.1,0.29671186724245613
MSTRG.7585_MSTRG.7585.23,0.4695123923690645
MSTRG.54550_ENST00000374104.7,0.4331493999730237
MSTRG.30211_MSTRG.30211.3,0.2886990033636796
MSTRG.36148_ENST00000356683.6,0.19884277991500582
MSTRG.42325_MSTRG.42325.55,0.36240527260050415
MSTRG.41444_ENST00000285039.12,0.01765242720234728
MSTRG.59819_MSTRG.59819.1,0.0008738003830921919
MSTRG.59653_ENST00000430365.7,0.014124927608721588
MSTRG.20650_MSTRG.20650.4,0.04266351930203554
MSTRG.16066_MSTRG.16066.32,0.0034813086595302917
MSTRG.45872_ENST00000302937.8,0.35882447414235197
MSTRG.16189_MSTRG.16189.5,0.49672406456078677
MSTRG.58382_ENST00000493034.1,0.03886803635358548
MSTRG.61114_MSTRG.61114.5,0.379636311136211
MSTRG.60825_ENST00000357955.6,0.35367217660324846
MSTRG.6257_MSTRG.6257.22,0.513205856020575
MSTRG.15939_MSTRG.15939.5,0.2651497803744658
MSTRG.39700_ENST00000580322.5,0.758585686073539
MSTRG.42286_MSTRG.42286.6,0.7630660321124663
MSTRG.11700_MSTRG.11700.15,0.01787575930565277
MSTRG.6049_MSTRG.6049.1,4.5869458179517594e-08
MSTRG.81958_MSTRG.81958.46,0.973213362016384
MSTRG.10369_MSTRG.10369.1,0.3416016549566932
MSTRG.3498_ENST00000370986.9,1.0035320948454897e-05
MSTRG.47037_ENST00000606999.5,0.3909584123017106
MSTRG.56724_ENST00000420455.5,0.4018001746123161
MSTRG.70404_ENST00000506765.1,0.17619822523362277
MSTRG.88087_MSTRG.88087.43,0.7617602863629136
MSTRG.60602_MSTRG.60602.4,0.025142312691093432
MSTRG.6298_MSTRG.6298.21,0.09634076883792829
MSTRG.75537_MSTRG.75537.29,0.5396639166013647
MSTRG.15060_MSTRG.15060.1,0.1613341147532462
MSTRG.71011_MSTRG.71011.2,0.19812530429012826
MSTRG.5862_ENST00000428024.3,0.12385156739851565
MSTRG.72975_MSTRG.72975.6,0.0412512499447635
MSTRG.50036_ENST00000295321.9,0.4412859133472601
MSTRG.36182_ENST00000580888.5,0.4653625885995769
MSTRG.2618_MSTRG.2618.18,0.8642579199345342
MSTRG.93266_ENST00000473931.1,0.1279563124094586
MSTRG.7592_ENST00000475035.5,0.07292313436003933
MSTRG.15434_MSTRG.15434.4,0.09611695290167709
MSTRG.38034_ENST00000264657.9,0.4370691430280288
MSTRG.70794_MSTRG.70794.2,0.5870419283967352
MSTRG.82148_ENST00000292538.9,0.25528445561124546
MSTRG.21805_ENST00000553151.5,0.4123699197357892
MSTRG.70730_MSTRG.70730.2,0.7684471761623246
MSTRG.66373_ENST00000358602.9,0.26543089575470374
MSTRG.75473_MSTRG.75473.6,0.0007014529295336139
MSTRG.91881_ENST00000492540.5,0.8293846175237369
MSTRG.55840_MSTRG.55840.10,0.8560503425605757
MSTRG.89175_MSTRG.89175.3,0.11353171352393249
MSTRG.72732_MSTRG.72732.108,0.10940940467461858
MSTRG.2643_ENST00000495421.1,0.35188290513966225
MSTRG.93179_MSTRG.93179.1,0.0591038094837855
MSTRG.55484_ENST00000371219.2,0.9846982508173978
MSTRG.75376_MSTRG.75376.44,0.5638104818536049
MSTRG.1535_ENST00000617979.5,0.6407132678165551
MSTRG.19019_ENST00000541507.5,0.7083880692663421
MSTRG.50189_ENST00000462321.1,0.5931220875728545
MSTRG.20763_ENST00000553474.5,0.1656522564311978
MSTRG.60282_MSTRG.60282.3,0.5190840094705631
MSTRG.20789_MSTRG.20789.3,0.8762117298540372
MSTRG.5541_MSTRG.5541.5,0.0923718690351397
MSTRG.33779_ENST00000448516.6,0.07659184783740922
MSTRG.85236_ENST00000328195.8,0.7926248058089738
MSTRG.93915_ENST00000373335.4,0.05705280769701848
MSTRG.47265_MSTRG.47265.1,0.9777534508323463
MSTRG.5446_ENST00000369168.4,2.2693563094647334e-05
MSTRG.10962_ENST00000331173.6,0.11659483944964016
MSTRG.81234_MSTRG.81234.1,3.824210488511788e-05
MSTRG.75318_ENST00000399082.7,0.9207423882454233
MSTRG.26081_MSTRG.26081.1,0.7722282541026962
MSTRG.29127_ENST00000650110.1,0.739032885934414
MSTRG.33683_MSTRG.33683.6,0.0437793316212076
MSTRG.36025_ENST00000206020.8,0.2169124125049214
MSTRG.87214_ENST00000407775.7,0.4591550689578634
MSTRG.38322_MSTRG.38322.7,0.0043722749191531995
MSTRG.57251_MSTRG.57251.1,0.14000937752453735
MSTRG.93905_ENST00000395603.7,0.5509202415596087
MSTRG.32109_ENST00000335968.8,0.7096220232928829
MSTRG.32368_ENST00000301724.14,0.3372603749847775
MSTRG.75467_ENST00000606496.1,0.5912178044022115
MSTRG.81254_MSTRG.81254.5,0.7467968536698013
MSTRG.43236_ENST00000254337.10,0.06582111400755158
MSTRG.15860_MSTRG.15860.17,0.11176451159810114
MSTRG.16771_MSTRG.16771.2,0.5399733183776466
MSTRG.17994_ENST00000392859.7,0.6465611902353936
MSTRG.58330_MSTRG.58330.3,0.2814917332003257
MSTRG.45991_MSTRG.45991.2,0.5821846513419824
MSTRG.79411_MSTRG.79411.10,0.404179159290337
MSTRG.20765_MSTRG.20765.1,0.08965252951579396
MSTRG.44791_ENST00000595018.5,0.5544699809922553
MSTRG.91223_ENST00000259477.6,0.32569914437639064
MSTRG.1082_ENST00000376008.3,0.9061320482181954
MSTRG.74310_MSTRG.74310.2,0.7831797141457674
MSTRG.47021_ENST00000447619.5,0.9009232370248491
MSTRG.16084_MSTRG.16084.14,0.42250889969125316
MSTRG.23807_ENST00000343307.5,0.1503179564172494
MSTRG.15668_MSTRG.15668.2,0.24078408330040635
MSTRG.44767_ENST00000600518.2,0.07567119079755476
MSTRG.28280_MSTRG.28280.10,0.7035597164997458
MSTRG.12832_ENST00000588224.1,0.27502565401797197
MSTRG.64702_ENST00000302787.3,0.8086989482767587
MSTRG.13040_MSTRG.13040.1,0.3980210833245428
MSTRG.13127_ENST00000368842.10,0.04340830950251164
MSTRG.94734_ENST00000644802.1,0.42365501816835105
MSTRG.72695_ENST00000230771.9,0.3019515483595721
MSTRG.52351_MSTRG.52351.4,0.525647706667414
MSTRG.89969_MSTRG.89969.5,0.22196280330067256
MSTRG.40597_MSTRG.40597.1,0.01928913942227279
MSTRG.5494_MSTRG.5494.49,0.4002528764163168
MSTRG.35836_MSTRG.35836.2,0.14621705167045532
MSTRG.54526_ENST00000374385.10,0.7149925510288584
MSTRG.1265_MSTRG.1265.1,0.11569131719600505
MSTRG.55910_ENST00000617716.4,0.8440007432893927
MSTRG.79344_ENST00000344417.10,0.22703466525559576
MSTRG.5817_MSTRG.5817.1,0.009815633433382433
MSTRG.44692_ENST00000598417.5,0.1080390233099113
MSTRG.35891_MSTRG.35891.11,0.5520239099229554
MSTRG.39184_ENST00000577395.5,0.3472299127671764
MSTRG.5782_MSTRG.5782.9,0.013295852047736534
MSTRG.70451_ENST00000506750.5,0.47090927244666436
MSTRG.46480_MSTRG.46480.6,0.1243791526144592
MSTRG.57070_MSTRG.57070.10,0.9143192077089977
MSTRG.50057_MSTRG.50057.9,0.48462412647771314
MSTRG.91335_MSTRG.91335.20,0.8503683358176704
MSTRG.2098_MSTRG.2098.3,0.344492602501
MSTRG.38534_ENST00000419140.6,0.40272162912797493
MSTRG.62593_MSTRG.62593.1,0.9670623017259352
MSTRG.42258_ENST00000469144.5,0.038825303722557505
MSTRG.26014_ENST00000397120.8,0.17860046487203118
MSTRG.19933_ENST00000345127.9,0.0010181413824522617
MSTRG.50152_ENST00000409031.5,0.09851035650778821
MSTRG.34623_ENST00000317147.10,0.011159373284032884
MSTRG.39062_ENST00000240328.4,0.19840437968803493
MSTRG.14364_MSTRG.14364.3,0.7909295108087974
MSTRG.37144_ENST00000581407.5,0.24700434224200368
MSTRG.45316_ENST00000641098.1,0.7810132270024698
MSTRG.6955_MSTRG.6955.1,0.48892856146787256
MSTRG.28280_MSTRG.28280.30,0.7877369154561896
MSTRG.79611_ENST00000400331.10,0.8047981862437196
MSTRG.95427_ENST00000462691.5,0.22842649571629897
MSTRG.93754_ENST00000463445.1,0.8135874687020044
MSTRG.6872_MSTRG.6872.2,0.07971909999262163
MSTRG.92322_ENST00000380523.8,0.7338749112612745
MSTRG.90396_ENST00000375249.5,0.005211311764000611
MSTRG.705_ENST00000377732.5,0.07106488835765655
MSTRG.9727_ENST00000281141.9,0.5805826275207031
MSTRG.46980_ENST00000380649.8,0.18896396728331877
MSTRG.2290_ENST00000640233.1,0.009853444277157574
MSTRG.2767_ENST00000472710.2,0.9770487081924133
MSTRG.21031_ENST00000542724.5,0.8686669090541469
MSTRG.13467_MSTRG.13467.2,0.08485470424334404
MSTRG.13677_ENST00000380996.9,0.8056846725909198
MSTRG.23927_ENST00000438666.7,0.038309081549250404
MSTRG.2069_MSTRG.2069.6,0.7352374283162819
MSTRG.32560_MSTRG.32560.24,0.912225748318619
MSTRG.53425_ENST00000381724.7,0.3452814055409663
MSTRG.37813_MSTRG.37813.1,0.7636673305085175
MSTRG.9067_ENST00000366541.8,0.016267789498353835
MSTRG.73112_ENST00000522145.5,0.9955747347848709
MSTRG.8534_MSTRG.8534.6,0.026083624960173288
MSTRG.72304_MSTRG.72304.2,0.0007141620401227312
MSTRG.44234_MSTRG.44234.2,0.17273686388822357
MSTRG.20702_MSTRG.20702.9,0.26680433065605924
MSTRG.50036_MSTRG.50036.7,0.5191214289484347
MSTRG.84628_MSTRG.84628.1,0.16271359667117968
MSTRG.26267_ENST00000554243.1,0.44805092743621233
MSTRG.33361_ENST00000570319.5,0.8755158051302842
MSTRG.3673_ENST00000370801.8,0.03001748123928844
MSTRG.16676_MSTRG.16676.9,0.2645917111581499
MSTRG.13551_MSTRG.13551.3,0.7450810534611405
MSTRG.75266_ENST00000461483.5,0.5282085177703835
MSTRG.43335_MSTRG.43335.7,0.8546235852304775
MSTRG.49004_MSTRG.49004.7,0.5819335706668718
MSTRG.65581_ENST00000358869.5,0.7744229207776863
MSTRG.48428_MSTRG.48428.19,0.021152397080536938
MSTRG.56423_MSTRG.56423.1,0.08610527424780315
MSTRG.31026_ENST00000567435.5,0.9846921110566139
MSTRG.7746_MSTRG.7746.6,0.13905689672444063
MSTRG.11288_ENST00000359655.9,0.5321564875417502
MSTRG.8496_ENST00000366759.8,0.3595649528680953
MSTRG.86845_ENST00000342697.5,0.4316968322104051
MSTRG.72301_ENST00000360568.7,0.7481769699193477
MSTRG.5543_ENST00000540998.5,0.48625083444643913
MSTRG.80338_MSTRG.80338.8,0.5529341953956635
MSTRG.82633_ENST00000412584.6,0.07871893008254922
MSTRG.91365_MSTRG.91365.1,0.04564222401210969
MSTRG.60514_ENST00000418611.5,0.01686087358838387
MSTRG.87476_MSTRG.87476.1,0.0007320909778181465
MSTRG.30784_ENST00000310673.4,0.8827876669046448
MSTRG.53523_MSTRG.53523.12,0.4408766072623401
MSTRG.27248_ENST00000555925.5,0.7929638565517334
MSTRG.84885_ENST00000518379.5,0.9486157218074578
MSTRG.44193_MSTRG.44193.1,0.5748683161834591
MSTRG.61094_MSTRG.61094.1,0.6242844502362409
MSTRG.14103_MSTRG.14103.9,0.7156551451162008
MSTRG.38047_MSTRG.38047.2,0.17613588457695512
MSTRG.42451_MSTRG.42451.21,0.32476359836798546
MSTRG.20914_ENST00000484568.1,0.029930347696559854
MSTRG.65596_MSTRG.65596.7,0.6671197146402763
MSTRG.20250_ENST00000394963.9,0.3047133558263786
MSTRG.3718_ENST00000476876.5,0.471145550132809
MSTRG.51976_ENST00000374580.10,0.0017427290643520128
MSTRG.31035_ENST00000569063.5,0.34234355800258387
MSTRG.74311_ENST00000379608.8,0.01840715956855177
MSTRG.42130_MSTRG.42130.2,0.07588739872215718
MSTRG.56926_ENST00000380900.2,0.008951417549712667
MSTRG.50007_ENST00000393040.7,0.2006492928737064
MSTRG.1254_MSTRG.1254.7,0.00827516315568073
MSTRG.3811_ENST00000370685.7,0.30007911446928903
MSTRG.12935_ENST00000489822.5,0.17332268952131452
MSTRG.93812_ENST00000429829.6,0.6770585960991455
MSTRG.32132_ENST00000354296.9,0.3702332135288916
MSTRG.68060_MSTRG.68060.5,0.297092754476566
MSTRG.88469_ENST00000470205.2,0.6454958676643898
MSTRG.49100_ENST00000272610.3,0.8129063857335572
MSTRG.5858_MSTRG.5858.26,0.7890359522232149
MSTRG.6170_ENST00000314485.12,0.8763891552341649
MSTRG.42514_ENST00000221847.6,0.026083090197967073
MSTRG.75041_MSTRG.75041.1,0.9298073179032017
MSTRG.88120_MSTRG.88120.33,0.890126711007164
MSTRG.7463_MSTRG.7463.75,0.13749921427413575
MSTRG.45065_ENST00000591597.5,0.2256181873422609
MSTRG.38034_ENST00000588969.5,0.0683348454152833
MSTRG.5740_MSTRG.5740.26,0.7946712004241878
MSTRG.20007_MSTRG.20007.3,0.1526158438475047
MSTRG.12020_ENST00000371627.5,0.0018374278865850478
MSTRG.68347_ENST00000536354.3,0.22414666655618723
MSTRG.81254_ENST00000055077.8,0.8782464218917553
MSTRG.14255_MSTRG.14255.22,0.16863113108591143
MSTRG.37160_ENST00000332830.9,0.01756728290027461
MSTRG.88656_ENST00000434457.6,0.09272174340058895
MSTRG.95612_MSTRG.95612.1,0.5644677328065096
MSTRG.2479_MSTRG.2479.4,0.359865109151401
MSTRG.55110_ENST00000482556.5,0.46635847897748495
MSTRG.18833_ENST00000229238.5,0.08636186792580369
MSTRG.74120_ENST00000404155.1,0.8764422106886195
MSTRG.5908_MSTRG.5908.1,0.39947057227245264
MSTRG.5517_MSTRG.5517.88,0.658366798927519
MSTRG.65315_MSTRG.65315.1,0.13492555412381682
MSTRG.66693_ENST00000448323.5,0.846468268744855
MSTRG.12727_ENST00000629706.2,0.29876530059615375
MSTRG.89571_MSTRG.89571.1,0.6608600891880679
MSTRG.11537_MSTRG.11537.45,0.9563566876140468
MSTRG.73358_ENST00000520449.1,0.16978569060938759
MSTRG.44413_ENST00000443387.2,0.3370706647001366
MSTRG.49419_ENST00000409501.7,0.4306960416197486
MSTRG.65687_ENST00000503431.5,0.22283066047884723
MSTRG.42278_MSTRG.42278.3,0.9501331856352975
MSTRG.60262_ENST00000207870.8,0.496036931320489
MSTRG.2767_ENST00000617190.4,0.3532201091097693
MSTRG.2618_MSTRG.2618.26,0.27650371692610254
MSTRG.67149_MSTRG.67149.7,0.8840364159994101
MSTRG.18938_MSTRG.18938.34,0.0012037543479739327
MSTRG.49395_MSTRG.49395.11,0.25759694195752136
MSTRG.58371_ENST00000333137.11,0.08166194863513623
MSTRG.72581_MSTRG.72581.14,0.6068500076414112
MSTRG.79086_MSTRG.79086.1,0.8643580520547897
MSTRG.31053_MSTRG.31053.6,0.6358174837357029
MSTRG.80547_ENST00000395542.6,0.2822382336016397
MSTRG.73244_MSTRG.73244.3,0.09415203028100565
MSTRG.61117_ENST00000404589.8,0.2769675969050559
MSTRG.44878_MSTRG.44878.4,0.5526612860600537
MSTRG.35740_ENST00000329099.4,0.03341172196440331
MSTRG.86816_MSTRG.86816.21,0.09699363098112884
MSTRG.80150_ENST00000436911.6,0.04164703220718017
MSTRG.41599_MSTRG.41599.4,0.3868559665926824
MSTRG.40160_ENST00000392341.5,0.5771643972448619
MSTRG.83392_MSTRG.83392.3,0.003755527148634015
MSTRG.40171_ENST00000312648.8,0.3265698148737692
MSTRG.1071_ENST00000400797.3,0.8587041625259201
MSTRG.38404_MSTRG.38404.34,0.849286657184207
MSTRG.40108_ENST00000472244.5,0.7600744028661074
MSTRG.21299_ENST00000519948.4,0.2331587560962784
MSTRG.25734_ENST00000336811.10,0.10758841478643269
MSTRG.5861_ENST00000481771.5,0.18512579359754788
MSTRG.38895_MSTRG.38895.3,0.012269609507698656
MSTRG.36347_MSTRG.36347.8,0.009719138739062215
MSTRG.54359_ENST00000217315.9,0.6521341333985938
MSTRG.27593_MSTRG.27593.29,0.7199134721177891
MSTRG.4728_ENST00000357443.2,0.22506997797362416
MSTRG.88272_MSTRG.88272.19,0.2382749648996215
MSTRG.2442_ENST00000372805.7,0.5947608680100752
MSTRG.39670_ENST00000579298.5,0.09169049744143881
MSTRG.78395_ENST00000543571.6,0.17061694208463454
MSTRG.18833_ENST00000543959.5,0.4835988636059223
MSTRG.24284_ENST00000492622.6,0.20509448877719894
MSTRG.82011_ENST00000453269.7,0.03659995090296233
MSTRG.34553_ENST00000562023.5,0.8808459976908397
MSTRG.88182_MSTRG.88182.10,0.0006329615289909817
MSTRG.70909_ENST00000509358.6,0.7117918512185043
MSTRG.77371_ENST00000275080.11,0.41581021078680724
MSTRG.941_ENST00000376762.8,0.5966419693755457
MSTRG.61774_ENST00000498274.5,0.7059948694089954
MSTRG.60710_MSTRG.60710.14,0.3243846316209672
MSTRG.93126_MSTRG.93126.1,0.0741124722106139
MSTRG.84931_MSTRG.84931.1,0.9290835264314077
MSTRG.20789_MSTRG.20789.2,0.06159156264821334
MSTRG.49854_ENST00000311521.8,0.35865654701363847
MSTRG.6195_ENST00000438008.5,0.17583979386278603
MSTRG.12456_ENST00000661543.1,0.30650475317345793
MSTRG.6868_ENST00000263733.5,0.8879397828833397
MSTRG.34789_ENST00000393997.8,0.001369448741483031
MSTRG.67539_ENST00000515017.5,0.029738191997862835
MSTRG.35435_ENST00000393243.5,0.016263213207367233
MSTRG.31997_MSTRG.31997.1,0.1918440465337221
MSTRG.73802_ENST00000313386.9,0.7628370190037832
MSTRG.51635_ENST00000281416.11,0.9922530847004127
MSTRG.3934_MSTRG.3934.1,0.8542880351489621
MSTRG.14957_MSTRG.14957.7,0.7349102179088627
MSTRG.59993_MSTRG.59993.7,0.19637466796822667
MSTRG.90915_MSTRG.90915.1,0.665471468373392
MSTRG.58911_ENST00000306149.12,1.260544309127119e-07
MSTRG.75227_MSTRG.75227.40,0.4662393404222255
MSTRG.13893_ENST00000454828.5,0.2913022901950857
MSTRG.30751_ENST00000178640.10,0.23565546307461982
MSTRG.53900_ENST00000278780.7,0.8427093386069778
MSTRG.85267_ENST00000317025.13,0.7551309010401748
MSTRG.81350_MSTRG.81350.1,0.14317871564999074
MSTRG.12238_ENST00000466895.5,0.2451515000576156
MSTRG.93358_ENST00000322213.8,0.8327871820552583
MSTRG.79911_ENST00000496846.1,0.22204457155825297
MSTRG.94260_ENST00000471229.7,0.2578628154749263
MSTRG.47386_ENST00000409566.1,0.9423156146061877
MSTRG.49060_ENST00000357485.8,0.06794269969791401
MSTRG.6733_ENST00000412059.5,0.27467952187569633
MSTRG.54389_MSTRG.54389.13,0.1440447168784904
MSTRG.2707_ENST00000494399.5,0.1880316313937988
MSTRG.45895_ENST00000291759.5,0.0536307132630452
MSTRG.42358_MSTRG.42358.59,0.3129992564542955
MSTRG.16780_MSTRG.16780.1,0.0003991321068158356
MSTRG.18883_ENST00000540667.5,0.4942937291897408
MSTRG.24157_ENST00000261489.6,0.001963388997642306
MSTRG.38226_MSTRG.38226.8,0.29908736111486334
MSTRG.37882_ENST00000301665.8,0.36775130876190965
MSTRG.57643_MSTRG.57643.5,0.6708881650176275
MSTRG.64717_ENST00000423729.2,0.017322812350462305
MSTRG.92409_ENST00000380084.8,0.6330464259369042
MSTRG.466_MSTRG.466.1,0.6581435084682514
MSTRG.47308_ENST00000405912.8,0.7873282144063802
MSTRG.8526_ENST00000366731.9,0.6335092513021428
MSTRG.62793_ENST00000471595.5,0.19232024642135578
MSTRG.23952_MSTRG.23952.2,0.9059252597647276
MSTRG.12381_ENST00000370220.1,0.9759606682679296
MSTRG.86899_ENST00000220763.10,0.05300956013139943
MSTRG.31530_MSTRG.31530.12,0.1099660823839469
MSTRG.48344_ENST00000272433.6,0.5207759046027951
MSTRG.3811_ENST00000610457.1,0.30315936109639274
MSTRG.94039_ENST00000357749.7,0.18368903076380097
MSTRG.48634_MSTRG.48634.5,0.1696839242311619
MSTRG.95047_MSTRG.95047.2,0.869516921472181
MSTRG.59381_ENST00000395701.7,0.439986192876479
MSTRG.69651_MSTRG.69651.1,0.07059575368569092
MSTRG.37368_ENST00000394670.8,0.6534323035581967
MSTRG.42236_MSTRG.42236.7,0.5361729088541639
MSTRG.64028_ENST00000310118.9,0.05638957608178781
MSTRG.36056_ENST00000327154.10,0.7306011272426209
MSTRG.75148_MSTRG.75148.12,0.44380933876968887
MSTRG.15703_MSTRG.15703.19,0.878615317326005
MSTRG.73781_ENST00000029410.10,0.7135602420196288
MSTRG.79197_ENST00000469750.5,0.8471373144033836
MSTRG.26058_ENST00000561415.1,0.10980014054940136
MSTRG.94346_ENST00000372674.5,0.7876609553235444
MSTRG.5016_MSTRG.5016.4,0.04652595812025763
MSTRG.70848_ENST00000514522.2,0.8457213302238555
MSTRG.32677_MSTRG.32677.13,0.01862521717913919
MSTRG.1962_MSTRG.1962.2,0.06482766017560616
MSTRG.93471_MSTRG.93471.1,0.4538678646100319
MSTRG.52355_ENST00000491306.6,0.1269300224400875
MSTRG.45454_MSTRG.45454.42,0.4509659658865661
MSTRG.25996_ENST00000397276.6,0.3682986864044626
MSTRG.39721_MSTRG.39721.3,0.0029608701020437133
MSTRG.50884_MSTRG.50884.15,0.11170762075682603
MSTRG.4197_MSTRG.4197.16,0.3978209968731383
MSTRG.15074_ENST00000530326.5,0.8951551208472764
MSTRG.27462_MSTRG.27462.24,0.5720739502825933
MSTRG.91459_MSTRG.91459.2,0.7390477545719596
MSTRG.53405_MSTRG.53405.3,0.28792974688215156
MSTRG.42807_MSTRG.42807.21,0.20244996098390328
MSTRG.35053_MSTRG.35053.11,0.1596715022221596
MSTRG.20323_ENST00000549732.6,0.8508637122353351
MSTRG.73350_MSTRG.73350.15,0.42925969713294065
MSTRG.43646_ENST00000247003.9,0.4369109754005145
MSTRG.43614_ENST00000578963.5,0.5386232489681742
MSTRG.70289_ENST00000361115.4,0.0005686211994677215
MSTRG.13953_MSTRG.13953.1,0.07561188385734981
MSTRG.19329_ENST00000539131.1,0.08536245950198873
MSTRG.81386_ENST00000424818.5,0.5778463528068563
MSTRG.84510_ENST00000262101.10,0.02499451208757633
MSTRG.16559_ENST00000355693.5,0.073351725308703
MSTRG.27504_ENST00000394009.5,0.05859521790609337
MSTRG.45385_ENST00000544278.2,0.30454676493359806
MSTRG.6102_MSTRG.6102.18,0.0015037767613105516
MSTRG.80698_MSTRG.80698.1,0.4561237272478532
MSTRG.18818_MSTRG.18818.44,0.8161485324670835
MSTRG.37687_ENST00000611212.1,0.8641067226533476
